,index,artist,gender,age,type,country,city_1,district_1,city_2,district_2,city_3,district_3
7427,2423,Freshlyground,mixed,18,group,ZA,n/a,n/a,Cape Town,n/a,,
7428,2424,Paola Jara,female,37,person,CO,n/a,n/a,n/a,n/a,,
7429,2425,Raphael Gualazzi,male,38,person,IT,n/a,n/a,n/a,n/a,,
7430,2426,Stam1na,mixed,24,group,FI,n/a,n/a,n/a,n/a,,
7431,2427,Majur,other,23,person,,,,Salvador,n/a,,
7432,2428,Joda,,0,,PL,n/a,n/a,,,,
7433,2429,Moshiko Mor,mixed,23,group,DE,n/a,n/a,,,,
7434,2430,Pekka Kuusisto,male,43,person,FI,n/a,n/a,Espoo,n/a,,
7435,2431,Live Aid Uusi Lastensairaala 2017,male,0,person,US,n/a,n/a,,,,
7436,2432,Jorma Uotinen,male,70,person,FI,n/a,n/a,Pori,n/a,,
7437,2433,Matti Salminen,male,75,person,FI,n/a,n/a,Turku,n/a,,
7438,2434,Tuomas Holopainen,male,43,person,FI,n/a,n/a,Kitee,n/a,,
7439,2435,Lilli Paasikivi,female,55,person,FI,n/a,n/a,Imatra,n/a,,
7440,2436,Peter Franzen,male,48,person,FI,n/a,n/a,n/a,n/a,,
7441,2437,Billy Joel,male,71,person,US,n/a,n/a,n/a,The Bronx,,
7442,2438,Gummy,female,39,person,KR,n/a,n/a,Seoul,n/a,,
7443,2439,Willem Frederiks,,0,,,,,,,,
7444,2440,Day Ewbank,,0,,,,,,,,
7445,2441,Jada Borsato,female,17,person,,,,Alkmaar,n/a,,
7446,2442,Juancho Rois,male,35,person,CO,n/a,n/a,n/a,n/a,n/a,n/a
7447,2443,Matheo,male,0,person,PL,n/a,n/a,,,,
7448,2444,Cazu,male,32,person,BR,n/a,n/a,Rio de Janeiro,n/a,Rio de Janeiro,n/a
7449,2445,James Brown,male,73,person,US,n/a,n/a,Barnwell,n/a,Atlanta,n/a
7450,2446,WILYWNKA,male,0,person,,Osaka,n/a,Osaka,n/a,,
7451,2447,GeG,mixed,35,group,JP,n/a,n/a,Shibuya,n/a,,
7452,2448,Hiplin,male,0,person,GB,n/a,n/a,,,,
7453,2449,Teemu,,0,,,,,,,,
7454,2450,KLEAR,,0,,,,,,,,
7455,2451,Baghdad,,0,,,,,,,,
7456,2452,Marie Plassard,female,0,person,,,,,,,
7457,2453,We Are Loud,mixed,0,group,,Tilburg,n/a,,,,
7458,2454,Johnson,male,45,person,US,n/a,n/a,Hauʻula,n/a,,
7459,2455,TrifeDrew,,0,,,,,,,,
7460,2456,Pino Daniele,male,59,person,IT,n/a,n/a,Napoli,n/a,Rome,n/a
7461,2457,Mimi & Josy,mixed,1,group,,,,,,,
7462,2458,Sebastien,mixed,12,group,CZ,n/a,n/a,Pardubice,n/a,,
7463,2459,Phillip Phillips,male,29,person,US,n/a,n/a,Albany,n/a,,
7464,2460,Michael Williams,male,65,person,GB,n/a,n/a,Liverpool,n/a,n/a,Hampstead
7465,2461,Nephew,mixed,24,group,DK,n/a,n/a,Aarhus,n/a,,
7466,2462,Nikolaj Steen,male,53,person,DK,n/a,n/a,,,,
7467,2463,MNDM,,0,,,,,,,,
7468,2464,DR BRS,mixed,22,group,,,,,,,
7469,2465,Rodolfo Aicardi,male,61,person,CO,n/a,n/a,n/a,n/a,Medellín,n/a
7470,2466,Victor Démé,male,53,person,BF,n/a,n/a,n/a,n/a,n/a,n/a
7471,2467,Bialas,,0,,PL,n/a,n/a,,,,
7472,2468,Rasmussen,male,43,person,,n/a,n/a,,,,
7473,2469,Voli,male,0,person,US,n/a,n/a,,,,
7474,2470,Kabát,mixed,37,group,CZ,n/a,n/a,,,,
7475,2471,Golden Features,mixed,0,group,AU,n/a,n/a,,,,
7476,2472,Musketeers,,0,,,,,,,,
7477,2473,Lance & Linton,,0,,,,,,,,
7478,2474,Karol Conká,female,33,person,BR,n/a,n/a,Curitiba,n/a,,
7479,2475,The 7 Dimensions,,0,,,,,,,,
7480,2476,Doomams,male,37,person,FR,n/a,n/a,n/a,n/a,,
7481,2477,Anand-Milind,mixed,36,group,IN,n/a,n/a,,,,
7482,2478,Fatboy Slim,male,57,person,GB,n/a,n/a,n/a,n/a,,
7483,2479,Clams Casino,male,33,person,US,n/a,n/a,n/a,n/a,,
7484,2480,Mirez,mixed,0,group,IT,n/a,n/a,,,,
7485,2481,Alex Ross,male,0,person,GB,n/a,n/a,,,,
7486,2482,Zaz,female,40,person,FR,n/a,n/a,Tours,n/a,,
7487,2483,Chris de Burgh,male,71,person,GB,n/a,n/a,Venado Tuerto,n/a,,
7488,2484,Famous Oberogo,male,21,person,ES,n/a,n/a,,,,
7489,2485,SOYOU,female,28,person,KR,n/a,n/a,n/a,n/a,,
7490,2486,Jabberwocky,mixed,0,group,NL,n/a,n/a,,,,
7491,2487,Zeta Music,,0,,,,,,,,
7492,2488,ICO,male,0,person,BE,n/a,n/a,Brussels,n/a,,
7493,2489,Monkeyneck,male,0,person,,Budapest,n/a,,,,
7494,2490,Fekete Vonat,mixed,23,group,,,,,,,
7495,2491,Shoffy,male,0,person,US,n/a,n/a,,,,
7496,2492,Noah,mixed,7,group,ID,n/a,n/a,Bandung,n/a,,
7497,2493,Venior,,0,,,,,,,,
7498,2494,Rapsody,female,37,person,US,n/a,n/a,Wilson,n/a,,
7499,2495,DaVido,male,27,person,NG,n/a,n/a,Atlanta,n/a,,
7500,2496,Lincoln Jesser,male,0,person,,,,,,,
7501,2497,Bii,,0,,,n/a,n/a,,,,
7502,2498,Bram Krikke,male,38,person,NL,n/a,n/a,,,,
7503,2499,Idaly,male,0,person,NL,n/a,n/a,,,,
7504,2500,Aizat Amdan,male,31,person,MY,n/a,n/a,Kuala Lumpur,n/a,,
7505,2501,Sunny Vik,,0,,,,,,,,
7506,2502,Giorgos Sabanis,male,0,person,NL,n/a,n/a,,,,
7507,2503,Jack Perry,male,0,person,,,,,,,
7508,2504,Fritz Kalkbrenner,male,39,person,DE,n/a,n/a,Berlin,n/a,,
7509,2505,Guasones,mixed,28,group,AR,n/a,n/a,La Plata,n/a,,
7510,2506,Wildstylez,male,37,person,NL,n/a,n/a,,,,
7511,2507,SMLE,,0,,,,,,,,
7512,2508,La Champions Liga,mixed,12,group,AR,n/a,n/a,Buenos Aires,n/a,,
7513,2509,Day1,,0,,,,,,,,
7514,2510,Lelo,,0,,,,,,,,
7515,2511,Lille,,0,,DK,n/a,n/a,,,,
7516,2512,Janella Salvador,female,22,person,PH,n/a,n/a,n/a,n/a,,
7517,2513,Ginuwine,male,49,person,US,n/a,n/a,n/a,n/a,,
7518,2514,Dido,female,48,person,GB,n/a,n/a,London,n/a,,
7519,2515,Karencitta,female,24,person,PH,n/a,n/a,n/a,n/a,,
7520,2516,Vlad Reiser,male,27,person,,,,n/a,n/a,,
7521,2517,Tom Misch,male,0,person,,London,n/a,,,,
7522,2518,2Pac,male,25,person,US,n/a,n/a,East Harlem,n/a,Las Vegas,n/a
7523,2519,Rockwell,male,56,person,US,n/a,n/a,Detroit,n/a,,
7524,2520,Jasleen Royal,female,0,person,,,,,,,
7525,2521,Atmosfera,mixed,19,group,,,,n/a,n/a,,
7526,2522,Ankhal,mixed,0,group,,,,,,,
7527,2523,Titiyo,female,53,person,SE,n/a,n/a,,,,
7528,2524,KANOM,mixed,14,group,DE,n/a,n/a,,,,
7529,2525,James Taylor,male,72,person,US,n/a,n/a,Boston,n/a,,
7530,2526,Camilo & Grande,mixed,0,group,DK,n/a,n/a,,,,
7531,2527,Passion Pit,mixed,13,group,US,n/a,n/a,Cambridge,n/a,,
7532,2528,Twista,male,46,person,US,n/a,n/a,Chicago,n/a,,
7533,2529,Charlotte Devaney,female,41,person,GB,n/a,n/a,London,n/a,,
7534,2530,Meryl,female,0,person,FR,n/a,n/a,,,,
7535,2531,Låpsley,female,23,person,,n/a,n/a,York,n/a,,
7536,2532,Ellise,female,0,person,,Los Angeles,n/a,Danville,n/a,,
7537,2533,Nella Kharisma,male,0,person,,Melbourne,n/a,,,,
7538,2534,Chriz & Heino,male,81,person,DE,n/a,n/a,Düsseldorf,n/a,,
7539,2535,阿冗,,0,,JP,n/a,n/a,,,,
7540,2536,Bianca Ryan,female,25,person,US,n/a,n/a,Philadelphia,n/a,,
7541,2537,Boehm,,0,,,,,,,,
7542,2538,NCT,mixed,4,group,KR,n/a,n/a,Seoul,n/a,,
7543,2539,Kevcody,,0,,,,,,,,
7544,2540,Julián Serrano,male,0,person,CO,n/a,n/a,,,,
7545,2541,Tiggs Da Author,male,0,person,GB,n/a,n/a,,,,
7546,2542,Maycon e Vinicius,,0,,BR,n/a,n/a,,,,
7547,2543,Jayboogz,,0,,,,,,,,
7548,2544,Nabiha,,0,,,,,,,,
7549,2545,BENITO TUZZA,male,0,person,,,,,,,
7550,2546,Philip Emilio,male,0,person,,,,,,,
7551,2547,Masse,male,0,person,SE,n/a,n/a,,,,
7552,2548,Andrew Wyatt,male,0,person,US,n/a,n/a,n/a,Manhattan,,
7553,2549,Bad Geckos,mixed,30,group,US,n/a,n/a,,,,
7554,2550,Lil Toe,,0,,,,,,,,
7555,2551,Girls' Generation,mixed,12,group,KR,n/a,n/a,Seoul,n/a,,
7556,2552,2zer,male,0,person,,,,,,,
7557,2553,Murda,,0,,,,,,,,
7558,2554,Elodie Wildstars,female,0,person,,,,,,,
7559,2555,Kevin Tandu,male,0,person,FI,n/a,n/a,,,,
7560,2556,La bomba de tiempo,mixed,14,group,AR,n/a,n/a,,,,
7561,2557,The Dumplings,mixed,9,group,,Zabrze,n/a,Zabrze,n/a,,
7562,2558,Anna Untz,,0,,,,,,,,
7563,2559,Everybody Loves an Outlaw,mixed,0,group,,n/a,n/a,n/a,n/a,,
7564,2560,Shennumbanine,,0,,,,,,,,
7565,2561,Guyon Waton,,0,,,,,,,,
7566,2562,Marianas Trench,mixed,19,group,CA,n/a,n/a,Vancouver,n/a,,
7567,2563,Hwa Sa,female,25,person,KR,n/a,n/a,Jeonju,n/a,,
7568,2564,Empire of the Sun,mixed,14,group,AU,n/a,n/a,Sydney,n/a,,
7569,2565,Dato' Sri Siti Nurhaliza,female,41,person,MY,n/a,n/a,Kuala Lipis,n/a,,
7570,2566,Hver gang vi møtes,,0,,FR,n/a,n/a,,,,
7571,2567,Eshconinco,male,0,person,JM,n/a,n/a,,,,
7572,2568,Asaf Avidan & the Mojos,mixed,14,group,IL,n/a,n/a,Jerusalem,n/a,,
7573,2569,Gsaias,,0,,,,,,,,
7574,2570,Lau G,mixed,15,group,GB,n/a,n/a,,,,
7575,2571,Pariisin Kevät,mixed,13,group,FI,n/a,n/a,,,,
7576,2572,Kyleswish,,0,,,,,,,,
7577,2573,HIXTAPE,,0,,,,,,,,
7578,2574,HARDY,female,76,person,FR,n/a,n/a,Paris,n/a,,
7579,2575,Espinoza Paz,male,38,person,MX,n/a,n/a,n/a,n/a,,
7580,2576,Japiaguar,,0,,,,,,,,
7581,2577,Simon Ljungman,female,41,person,SE,n/a,n/a,,,,
7582,2578,Eino ja Aapeli,mixed,2,group,FI,n/a,n/a,n/a,n/a,,
7583,2579,Amuly,,0,,,,,,,,
7584,2580,Like Mike,male,34,person,BE,n/a,n/a,n/a,n/a,,
7585,2581,Julien Doré,male,38,person,FR,n/a,n/a,,,,
7586,2582,Nisse,male,0,person,DE,n/a,n/a,,,,
7587,2583,Regula,male,0,person,PT,n/a,n/a,,,,
7588,2584,Ivone Cerdan,female,0,person,,,,,,,
7589,2585,PENTAGON,mixed,3,group,KR,n/a,n/a,Seoul,n/a,,
7590,2586,Cem Karaca,male,58,person,TR,n/a,n/a,Istanbul,n/a,Istanbul,n/a
7591,2587,Tito Fernández,male,77,person,CL,n/a,n/a,,,,
7592,2588,OutroEu,mixed,4,group,BR,n/a,n/a,Nova Iguaçu,n/a,,
7593,2589,Aku Hirviniemi,male,36,person,FI,n/a,n/a,Riihimäki,n/a,,
7594,2590,New Politics,mixed,11,group,DK,n/a,n/a,Copenhagen,n/a,,
7595,2591,Meron,,0,,,,,,,,
7596,2592,Donyanah,,0,,,,,,,,
7597,2593,Galloway,mixed,27,group,,n/a,n/a,,,,
7598,2594,Pi’erre Bourne,male,26,person,,,,Columbia,n/a,,
7599,2595,Tin Sparrow,,0,,,,,,,,
7600,2596,Pepe Willberg,male,73,person,FI,n/a,n/a,Turku,n/a,,
7601,2597,Yvonne Catterfeld,female,40,person,DE,n/a,n/a,Erfurt,n/a,,
7602,2598,Blasko,male,50,person,US,n/a,n/a,,,,
7603,2599,Lila,,0,,,Seattle,n/a,,,,
7604,2600,HAYES,male,66,person,US,n/a,n/a,Covington,n/a,Memphis,n/a
7605,2601,Andiez,,0,,,,,,,,
7606,2602,Kob The X Factor,male,0,person,US,n/a,n/a,,,,
7607,2603,Vanessa Valdez,female,0,person,,,,,,,
7608,2604,El Combo Perfecto,mixed,0,group,,,,,,,
7609,2605,La Mafia del Amor x El Combo Perfecto,mixed,0,group,ES,n/a,n/a,,,,
7610,2606,Problem,male,35,person,,Compton,n/a,Würzburg,n/a,,
7611,2607,Pixie Lott,female,29,person,GB,n/a,n/a,London,n/a,,
7612,2608,Priceless,,0,,,,,,,,
7613,2609,Michał Szczygieł,,0,,,,,,,,
7614,2610,Rochy RD,,0,,,,,,,,
7615,2611,Noy Fadlon,,0,,,,,,,,
7616,2612,Triple One,mixed,0,group,,Sydney,n/a,,,,
7617,2613,Dr. Beriz,male,0,person,FR,n/a,n/a,,,,
7618,2614,Naomi Wild,female,0,person,,,,,,,
7619,2615,Schwesta Ewa,female,36,person,,Frankfurt am Main,n/a,Koszalin,n/a,,
7620,2616,Diego Herrera,male,0,person,MX,n/a,n/a,,,,
7621,2617,Önder Sahin,male,39,person,TR,n/a,n/a,n/a,n/a,,
7622,2618,Madmusick,,0,,,,,,,,
7623,2619,Nienke Plas,,0,,,,,,,,
7624,2620,El Mayor Clasico,male,0,person,DO,n/a,n/a,,,,
7625,2621,Bo Evers,male,0,person,DK,n/a,n/a,,,,
7626,2622,Senkise,,0,,,,,,,,
7627,2623,Sugarland,mixed,18,group,US,n/a,n/a,Atlanta,n/a,,
7628,2624,Tinashé,male,36,person,GB,n/a,n/a,n/a,n/a,,
7629,2625,Pimtha,,0,,,,,,,,
7630,2626,DJ ONO,male,45,person,DE,n/a,n/a,Cape Town,n/a,,
7631,2627,Ori Ben Ari,male,49,person,IL,n/a,n/a,,,,
7632,2628,Baaba Maal,male,66,person,SN,n/a,n/a,Podor,n/a,,
7633,2629,Tinze,,0,,BE,n/a,n/a,,,,
7634,2630,Alcazar,mixed,22,group,SE,n/a,n/a,,,,
7635,2631,Sonja Aldén,female,42,person,SE,n/a,n/a,City of St Albans,n/a,,
7636,2632,DJ Hamida,male,0,person,,,,,,,
7637,2633,Lil Silvio & The Vega,mixed,27,group,CO,n/a,n/a,Cartagena,n/a,,
7638,2634,Ex-Otago,mixed,18,group,IT,n/a,n/a,n/a,n/a,,
7639,2635,Lisa Ekdahl,female,49,person,SE,n/a,n/a,n/a,n/a,,
7640,2636,Blue,mixed,19,group,GB,n/a,n/a,London,n/a,,
7641,2637,Nel-Denarro,,0,,US,n/a,n/a,,,,
7642,2638,Trevor Wesley,male,0,person,,,,,,,
7643,2639,Prem Dhillon Ft. Sidhu Moosewala,,0,,,,,,,,
7644,2640,Naseeb,female,0,person,PK,n/a,n/a,,,,
7645,2641,Shevchenko e Elloco,male,0,person,BR,n/a,n/a,,,,
7646,2642,MC Mari,mixed,0,group,,Vladivostok,n/a,Vladivostok,n/a,,
7647,2643,DiRTY RADiO,mixed,10,group,,Vancouver,n/a,Vancouver,n/a,,
7648,2644,YERM,male,0,person,CH,n/a,n/a,,,,
7649,2645,El Cro,male,30,person,DE,n/a,n/a,n/a,n/a,,
7650,2646,Moving and Cut,mixed,24,group,IT,n/a,n/a,,,,
7651,2647,Susan Boyle,female,59,person,GB,n/a,n/a,n/a,n/a,,
7652,2648,Gauvain Sers,male,30,person,,Limoges,n/a,Limoges,n/a,,
7653,2649,Kid Trunks,male,0,person,,n/a,n/a,,,,
7654,2650,OB OBrien,,0,,,,,,,,
7655,2651,Reb Atadero,,0,,,,,,,,
7656,2652,Tanya Manalang,,0,,,,,,,,
7657,2653,Topper Fabregas,male,0,person,,,,,,,
7658,2654,Boo Gabunada,,0,,,,,,,,
7659,2655,Manuel,male,0,person,IT,n/a,n/a,,,,
7660,2656,Leonel García,male,45,person,MX,n/a,n/a,Ciudad de México,n/a,,
7661,2657,Bengio,male,0,person,DE,n/a,n/a,,,,
7662,2658,Mil Savior,mixed,0,group,,Chartres,n/a,,,,
7663,2659,Kerim Delibalta,male,0,person,IT,n/a,n/a,n/a,n/a,,
7664,2660,KARD,mixed,3,group,KR,n/a,n/a,Seoul,n/a,,
7665,2661,TK,male,37,person,JP,n/a,n/a,Machida,n/a,,
7666,2662,Caroline Henderson,female,58,person,DK,n/a,n/a,,,,
7667,2663,EME,female,0,person,ES,n/a,n/a,,,,
7668,2664,Almy,,0,,,,,,,,
7669,2665,Jana Kramer,female,36,person,US,n/a,n/a,Rochester Hills,n/a,,
7670,2666,China Blue,mixed,0,group,US,n/a,n/a,,,,
7671,2667,Yung Nnelg,male,0,person,NL,n/a,n/a,,,,
7672,2668,BL,,0,,,,,,,,
7673,2669,Nano William,female,27,person,,,,,,,
7674,2670,RKM,male,39,person,PR,n/a,n/a,,,,
7675,2671,Justice Crew,mixed,0,group,AU,n/a,n/a,,,,
7676,2672,Quincy Promes,male,0,person,FR,n/a,n/a,,,,
7677,2673,Las Chuches,,0,,,,,,,,
7678,2674,Santoz,,0,,,,,,,,
7679,2675,Chris Malinchak,male,33,person,,New York,n/a,n/a,Brooklyn,,
7680,2676,Damien Rice,male,46,person,IE,n/a,n/a,Celbridge,n/a,,
7681,2677,Darryl,,0,,,,,,,,
7682,2678,Skwor,mixed,22,group,CZ,n/a,n/a,,,,
7683,2679,Omega,mixed,58,group,HU,n/a,n/a,Budapest,n/a,,
7684,2680,Cyanide,mixed,0,group,GB,n/a,n/a,,,,
7685,2681,Belah,female,42,person,US,n/a,n/a,,,,
7686,2682,Cyndi Lauper,female,67,person,US,n/a,n/a,n/a,Brooklyn,,
7687,2683,Jon-Jon,male,0,person,US,n/a,n/a,n/a,n/a,,
7688,2684,Sir Mich,mixed,7,group,,,,,,,
7689,2685,ITALIAN ALLSTARS 4 LIFE,,0,,,,,,,,
7690,2686,YUI,female,33,person,JP,n/a,n/a,Koga,n/a,,
7691,2687,Appa,male,37,person,NL,n/a,n/a,Amsterdam,n/a,,
7692,2688,Adel,,0,,,,,,,,
7693,2689,Wulf,male,33,person,NL,n/a,n/a,Weesp,n/a,,
7694,2690,Baby Goth,female,0,person,US,n/a,n/a,,,,
7695,2691,Neil deGrasse Tyson,male,61,person,US,n/a,n/a,n/a,Manhattan,,
7696,2692,Parana,,0,,,,,,,,
7697,2693,Alex Rouse,mixed,0,group,,,,,,,
7698,2694,Giocatori,mixed,9,group,NL,n/a,n/a,n/a,n/a,,
7699,2695,Stepan Konicek,male,0,person,,,,,,,
7700,2696,Thøger Dixgaard,male,0,person,DK,n/a,n/a,,,,
7701,2697,Musicologo The Libro,male,0,person,DO,n/a,n/a,,,,
7702,2698,Babou,male,25,person,DK,n/a,n/a,n/a,n/a,,
7703,2699,Brian Sarmiento,male,0,person,ES,n/a,n/a,,,,
7704,2700,Los Turros,,0,,,,,,,,
7705,2701,Los Bunkers,mixed,21,group,CL,n/a,n/a,,,,
7706,2702,Prince Osito,male,27,person,US,n/a,n/a,n/a,n/a,,
7707,2703,Manj Musik,male,0,person,IN,n/a,n/a,,,,
7708,2704,Master Jake,male,0,person,,,,,,,
7709,2705,BangBros,mixed,0,group,DE,n/a,n/a,,,,
7710,2706,Galimatias,male,0,person,DK,n/a,n/a,,,,
7711,2707,Bulova,male,0,person,,,,,,,
7712,2708,The Doobie Brothers,mixed,50,group,US,n/a,n/a,San Jose,n/a,,
7713,2709,Dollar Selmouni,mixed,42,group,GB,n/a,n/a,,,,
7714,2710,Eden Meiri,male,61,person,IL,n/a,n/a,Petah Tikva,n/a,,
7715,2711,France Gall,female,70,person,FR,n/a,n/a,Paris,n/a,Neuilly-sur-Seine,n/a
7716,2712,Lakmann,male,0,person,DE,n/a,n/a,,,,
7717,2713,MC Koringa,,0,,,,,,,,
7718,2714,Laura Tesoro,female,23,person,BE,n/a,n/a,Antwerp,n/a,,
7719,2715,No I.D.,male,0,person,US,n/a,n/a,Chicago,n/a,,
7720,2716,Pol Granch,male,0,person,FR,n/a,n/a,,,,
7721,2717,Daniele Silvestri,male,51,person,IT,n/a,n/a,,,,
7722,2718,Gemello,male,0,person,IT,n/a,n/a,,,,
7723,2719,8 Kambarys,mixed,0,group,AR,n/a,n/a,,,,
7724,2720,Seakret,,0,,,,,,,,
7725,2721,Familjen,male,44,person,SE,n/a,n/a,Hässleholm,n/a,,
7726,2722,Selecta,,0,,,,,,,,
7727,2723,Gripin,mixed,21,group,TR,n/a,n/a,Istanbul,n/a,,
7728,2724,MV Killa,male,39,person,FR,n/a,n/a,,,,
7729,2725,Brothers,mixed,51,group,US,n/a,n/a,Macon,n/a,n/a,Upper West Side
7730,2726,Tommy Lee Sparta,male,0,person,JM,n/a,n/a,,,,
7731,2727,SMILO,mixed,5,group,SE,n/a,n/a,Stockholm,n/a,,
7732,2728,Sirena,mixed,0,group,US,n/a,n/a,,,,
7733,2729,Shuta Sueyoshi,male,33,person,JP,n/a,n/a,Nagasaki,n/a,,
7734,2730,Ventino,mixed,0,group,CO,n/a,n/a,Bogotá,n/a,,
7735,2731,James Morrison,male,35,person,GB,n/a,n/a,Rugby,n/a,,
7736,2732,Lionel Richie,male,71,person,US,n/a,n/a,Tuskegee,n/a,,
7737,2733,Curren$y,male,39,person,US,n/a,n/a,New Orleans,n/a,,
7738,2734,Bilge Nihan,,0,,,,,,,,
7739,2735,Paris Platynov,male,52,person,US,n/a,n/a,San Francisco,n/a,,
7740,2736,Elder Dayán Díaz,male,0,person,CO,n/a,n/a,n/a,n/a,,
7741,2737,Sonu Nigam,male,47,person,IN,n/a,n/a,n/a,n/a,,
7742,2738,Miss Montreal,female,35,person,NL,n/a,n/a,Dedemsvaart,n/a,,
7743,2739,Astra,male,75,person,IT,n/a,n/a,n/a,n/a,,
7744,2740,16yrold,male,21,person,,,,n/a,n/a,,
7745,2741,Rico Nasty,female,23,person,US,n/a,n/a,New York,n/a,,
7746,2742,Pretty,mixed,0,group,,,,,,,
7747,2743,traitimtrongvang,,0,,,,,,,,
7748,2744,Hodari,male,0,person,,,,,,,
7749,2745,שבט אחים ואחיות,mixed,0,group,,,,,,,
7750,2746,Logos Timis,mixed,0,group,GR,n/a,n/a,n/a,n/a,,
7751,2747,Belanova,mixed,20,group,MX,n/a,n/a,,,,
7752,2748,Artur Rojek,male,48,person,PL,n/a,n/a,Mysłowice,n/a,,
7753,2749,Phan Mạnh Quỳnh,,0,,,,,,,,
7754,2750,Lukas Meijer,male,31,person,,,,,,,
7755,2751,Anastacia,female,51,person,US,n/a,n/a,Chicago,n/a,,
7756,2752,Mike Oldfield,male,67,person,GB,n/a,n/a,n/a,n/a,,
7757,2753,Vale pain,mixed,17,group,,,,,,,
7758,2754,Sabri Brothers,mixed,64,group,PK,n/a,n/a,,,,
7759,2755,Matt and Kim,mixed,16,group,US,n/a,n/a,n/a,Brooklyn,,
7760,2756,Wellhello,mixed,6,group,HU,n/a,n/a,,,,
7761,2757,Daj To Głośniej,mixed,0,group,PL,n/a,n/a,n/a,n/a,,
7762,2758,Harris & Ford,mixed,0,group,AT,n/a,n/a,,,,
7763,2759,MC Hot Dog,male,0,person,US,n/a,n/a,,,,
7764,2760,Jordan Smith,male,26,person,US,n/a,n/a,n/a,n/a,,
7765,2761,Generic Animal,,0,,,,,,,,
7766,2762,Dj Lauuh,male,0,person,US,n/a,n/a,,,,
7767,2763,Ahmad Amin,male,0,person,,,,,,,
7768,2764,Willie Wartaal,male,38,person,NL,n/a,n/a,,,,
7769,2765,Rocky - Shiv,male,0,person,,,,,,,
7770,2766,Muri & Mario,mixed,11,group,DK,n/a,n/a,Copenhagen,n/a,,
7771,2767,Nicolas Mayorca,male,33,person,CO,n/a,n/a,Cali,n/a,,
7772,2768,Tuklan,mixed,0,group,,,,,,,
7773,2769,Rico Bernasconi,male,49,person,DE,n/a,n/a,Menden (Sauerland),n/a,,
7774,2770,Drunken Masters,mixed,0,group,DE,n/a,n/a,,,,
7775,2771,Bella & Filippa,mixed,7,group,SE,n/a,n/a,Upplands Väsby,n/a,,
7776,2772,Lin Hsin Yi,,0,,TW,n/a,n/a,,,,
7777,2773,Bryce,male,0,person,DE,n/a,n/a,,,,
7778,2774,Chad Focus,mixed,51,group,NL,n/a,n/a,Amsterdam,n/a,,
7779,2775,Mugisho,,0,,,,,,,,
7780,2776,Søren Huss,male,44,person,DK,n/a,n/a,,,,
7781,2777,WALLA,mixed,0,group,,Los Angeles,n/a,,,,
7782,2778,Gabriela Rocha,female,26,person,BR,n/a,n/a,São Paulo,n/a,,
7783,2779,Den svenska björnstammen,mixed,0,group,SE,n/a,n/a,,,,
7784,2780,Asap Vergi,mixed,0,group,,,,,,,
7785,2781,Roberto Parra,male,73,person,CL,n/a,n/a,Santiago,n/a,Santiago,n/a
7786,2782,Furacao Love,mixed,0,group,,,,,,,
7787,2783,Frankie J,male,44,person,US,n/a,n/a,Tijuana,n/a,,
7788,2784,Fobia Kid,male,0,person,,,,,,,
7789,2785,Deliric,male,37,person,,București,n/a,București,n/a,,
7790,2786,Gloria Jessica,female,62,person,US,n/a,n/a,La Habana,n/a,,
7791,2787,Rest,mixed,0,group,US,n/a,n/a,Nashville,n/a,,
7792,2788,Parcels,mixed,6,group,AU,n/a,n/a,Byron Bay,n/a,,
7793,2789,Cem Belevi,,33,,,,,,,,
7794,2790,Kaptan,,0,,,,,,,,
7795,2791,Ishers,,0,,,,,,,,
7796,2792,Michela,,0,,,Toronto,n/a,,,,
7797,2793,Kayee Tam,female,31,person,HK,n/a,n/a,n/a,n/a,,
7798,2794,Yö,mixed,39,group,FI,n/a,n/a,Pori,n/a,,
7799,2795,Abdi,male,0,person,,Manatí,n/a,,,,
7800,2796,Sam The Kid,male,0,person,PT,n/a,n/a,,,,
7801,2797,Anto Paga,,0,,,,,,,,
7802,2798,Ealay,,0,,,,,,,,
7803,2799,Albin Myers,male,0,person,SE,n/a,n/a,,,,
7804,2800,Geechi,,0,,,,,,,,
7805,2801,Lo Blanquito,,0,,,,,,,,
7806,2802,Five Finger Death Punch,mixed,15,group,US,n/a,n/a,Las Vegas,n/a,,
7807,2803,M1llionz,male,0,person,,Birmingham,n/a,,,,
7808,2804,ikikardesh,,0,,,,,,,,
7809,2805,Möwe,mixed,7,group,AT,n/a,n/a,Wien,n/a,,
7810,2806,Valentino,mixed,38,group,BA,n/a,n/a,Sarajevo,n/a,,
7811,2807,SEAN PAGES,,0,,,,,,,,
7812,2808,Azzi Memo,,0,,,,,,,,
7813,2809,MEROL,female,29,person,NL,n/a,n/a,Dordrecht,n/a,,
7814,2810,Keane,mixed,25,group,GB,n/a,n/a,Battle,n/a,,
7815,2811,Penny Schulman,male,0,person,,,,,,,
7816,2812,Rocío Garcel,female,0,person,,,,,,,
7817,2813,Savage Garden,mixed,26,group,AU,n/a,n/a,Brisbane,n/a,,
7818,2814,Manuel Agnelli,,0,,,,,,,,
7819,2815,Chase Anthony,,0,,,,,,,,
7820,2816,Eza Edmond,female,0,person,,Nashville,n/a,,,,
7821,2817,Serena,,0,,,,,,,,
7822,2818,Andreas Johnson,male,50,person,SE,n/a,n/a,n/a,n/a,,
7823,2819,Ilir7,,0,,,,,,,,
